"","ccg_name","gp_code","fyr","fqtr","gp_size","male","edu_3rd","age_5","age_15","age_75plus","ch_nb","ae_visits"
"1045","JC1","438KO",201617,"Q1",10483,5168,1264,1864,1255,963,149,356
"1046","JC1","438KO",201617,"Q2",10504,5159,1269,1888,1251,954,150,337
"1047","JC1","438KO",201617,"Q3",10585,5198,1279,1923,1240,965,151,347
"1048","JC1","438KO",201617,"Q4",10578,5208,1278,1919,1230,972,149,358
"1049","JC1","438KO",201718,"Q1",10563,5195,1277,1912,1221,980,148,363
"1050","JC1","438KO",201718,"Q2",10598,5214,1281,1905,1218,985,150,368
"1051","JC1","438KO",201718,"Q3",10612,5224,1283,1925,1200,981,148,349
"1052","JC1","438KO",201718,"Q4",10599,5219,1282,1915,1192,984,148.6666667,367
"1053","JC1","438KO",201819,"Q1",10512,5178,1272,1908,1167,963,145,380
"1054","JC1","438KO",201819,"Q2",10552,5190,1276,1916,1175,973,146,370
"1055","JC1","438KO",201819,"Q3",10561,5196,1278,1903,1175,982,147,361
"1056","JC1","438KO",201819,"Q4",10548,5196,1276,1910,1160,983,147,381
"1057","JC1","446RG",201516,"Q1",4991,2431,579,628,450,681,44,176
"1058","JC1","446RG",201516,"Q2",4998,2439,580,621,452,681,45,155
"1059","JC1","446RG",201516,"Q3",5007,2432,581,609,452,691,45,152
"1060","JC1","446RG",201516,"Q4",4953,2390,575,611,447,693,44,170
"1061","JC1","446RG",201617,"Q1",4946,2388,574,611,452,678,44,177
"1062","JC1","446RG",201617,"Q2",4983,2404,578,615,457,686,45,159
"1063","JC1","446RG",201617,"Q3",4891,2366,568,589,446,684,44,164
"1064","JC1","446RG",201617,"Q4",4883,2365,567,578,443,678,44,155
"1065","JC1","446RG",201718,"Q1",4918,2387,571,583,448,675,44,178
"1066","JC1","446RG",201718,"Q2",5012,2432,582,605,464,665,45,166
"1067","JC1","446RG",201718,"Q3",5014,2434,582,599,462,669,29.66666667,174
"1068","JC1","446RG",201718,"Q4",5036,2448,585,604,463,681,21,167
"1069","JC1","446RG",201819,"Q1",5067,2473,588,609,469,672,21,155
"1070","JC1","446RG",201819,"Q2",5114,2499,594,615,465,684,21,173
"1071","JC1","446RG",201819,"Q3",5177,2536,601,628,464,691,21,162
"1072","JC1","446RG",201819,"Q4",5176,2539,601,614,453,706,21,172
"1073","JC1","446XW",201516,"Q1",8526,4167,1119,1330,828,835,72,277
"1074","JC1","446XW",201516,"Q2",8556,4173,1122,1328,847,841,73,276
"1075","JC1","446XW",201516,"Q3",8580,4170,1125,1332,849,850,73,291
"1076","JC1","446XW",201516,"Q4",8673,4202,1137,1346,863,856,72,282
"1077","JC1","446XW",201617,"Q1",8770,4246,1149,1357,879,866,71,294
"1078","JC1","446XW",201617,"Q2",8824,4268,1155,1348,896,866,71,301
"1079","JC1","446XW",201617,"Q3",8830,4271,1155,1339,892,875,71,300
"1080","JC1","446XW",201617,"Q4",8836,4278,1155,1338,878,873,71,298
"1081","JC1","446XW",201718,"Q1",8892,4309,1162,1329,874,889,71,305
"1082","JC1","446XW",201718,"Q2",8873,4295,1160,1310,887,901,70.66666667,292
"1083","JC1","446XW",201718,"Q3",8824,4274,1154,1310,867,914,72.66666667,277
"1084","JC1","446XW",201718,"Q4",8861,4283,1159,1320,855,934,71.66666667,290
"1085","JC1","446XW",201819,"Q1",8884,4296,1162,1336,854,934,71,281
"1086","JC1","446XW",201819,"Q2",8802,4240,1150,1311,848,935,71,300
"1087","JC1","446XW",201819,"Q3",8829,4252,1154,1320,848,963,66,289
"1088","JC1","446XW",201819,"Q4",8829,4257,1154,1308,842,982,66,308
"1089","JC1","462DH",201516,"Q1",13095,6383,1834,2210,1513,1124,147,433
"1090","JC1","462DH",201516,"Q2",13130,6382,1838,2212,1528,1126,148,432
"1091","JC1","462DH",201516,"Q3",13066,6356,1830,2188,1521,1129,147.3333333,420
"1092","JC1","462DH",201516,"Q4",12807,6119,1792,2187,1476,1128,145,424
"1093","JC1","462DH",201617,"Q1",12865,6188,1799,2197,1451,1120,137,426
"1094","JC1","462DH",201617,"Q2",12931,6241,1809,2201,1467,1121,138,425
"1095","JC1","462DH",201617,"Q3",12951,6250,1812,2226,1456,1131,131,426
"1096","JC1","462DH",201617,"Q4",12967,6271,1815,2247,1427,1146,114,437
"1097","JC1","462DH",201718,"Q1",12951,6270,1811,2232,1418,1152,114,460
"1098","JC1","462DH",201718,"Q2",12977,6279,1813,2245,1435,1154,115,427
"1099","JC1","462DH",201718,"Q3",12926,6261,1805,2212,1421,1158,115,409
"1100","JC1","462DH",201718,"Q4",12989,6283,1814,2258,1390,1163,115,442
"1101","JC1","462DH",201819,"Q1",13008,6300,1818,2260,1391,1173,115,455
"1102","JC1","462DH",201819,"Q2",13051,6323,1824,2274,1390,1187,116,434
"1103","JC1","462DH",201819,"Q3",13020,6311,1819,2262,1348,1204,115,416
"1104","JC1","462DH",201819,"Q4",12970,6288,1812,2244,1328,1201,115,441
"1105","QC1","493UU",201516,"Q1",5211,2570,643,797,571,552,58,159
"1106","QC1","493UU",201516,"Q2",5195,2558,641,789,569,558,58,178
"1107","QC1","493UU",201516,"Q3",5214,2566,643,785,565,576,59,162
"1108","QC1","493UU",201516,"Q4",5149,2514,635,771,563,569,59,168
"1109","QC1","493UU",201617,"Q1",5175,2524,638,768,562,567,58,177
"1110","QC1","493UU",201617,"Q2",5182,2527,639,763,563,569,58,177
"1111","QC1","493UU",201617,"Q3",5198,2528,641,772,567,570,59,183
"1112","QC1","493UU",201617,"Q4",5174,2524,638,772,543,564,59,168
"1113","QC1","493UU",201718,"Q1",5144,2520,634,759,527,570,58,166
"1114","QC1","493UU",201718,"Q2",5146,2521,635,760,526,575,57.66666667,174
"1115","QC1","493UU",201718,"Q3",5143,2537,635,760,515,579,57,161
"1116","QC1","493UU",201718,"Q4",5172,2550,639,761,519,591,59,181
"1117","QC1","493UU",201819,"Q1",5145,2544,636,758,505,594,57,188
"1118","QC1","493UU",201819,"Q2",5159,2549,638,766,500,588,57,173
"1119","QC1","493UU",201819,"Q3",5172,2544,640,764,500,584,57,160
"1120","QC1","493UU",201819,"Q4",5201,2550,643,771,506,588,58,196
"1121","QC1","494QX",201516,"Q1",5168,2478,574,826,534,556,72,167
"1122","QC1","494QX",201516,"Q2",5218,2494,580,826,538,560,73,169
"1123","QC1","494QX",201516,"Q3",5216,2498,580,830,523,562,73,162
"1124","QC1","494QX",201516,"Q4",5110,2421,569,827,520,554,71.33333333,168
"1125","QC1","494QX",201617,"Q1",5185,2476,578,831,533,545,71.66666667,173
"1126","QC1","494QX",201617,"Q2",5212,2495,581,827,550,542,72,173
"1127","QC1","494QX",201617,"Q3",5247,2521,585,825,556,552,72,144
"1128","QC1","494QX",201617,"Q4",5253,2530,585,830,552,560,72,167
"1129","QC1","494QX",201718,"Q1",5261,2537,586,835,548,555,72,196
"1130","QC1","494QX",201718,"Q2",5267,2533,587,835,541,562,71.66666667,195
"1131","QC1","494QX",201718,"Q3",5250,2528,586,828,534,561,71,160
"1132","QC1","494QX",201718,"Q4",5251,2531,586,834,521,569,71,179
"1133","QC1","494QX",201819,"Q1",5260,2542,587,828,519,560,71,180
"1134","QC1","494QX",201819,"Q2",5318,2569,593,831,529,562,72,186
"1135","QC1","494QX",201819,"Q3",5380,2590,601,854,525,565,73,177
"1136","QC1","494QX",201819,"Q4",5394,2595,603,843,533,572,73,181
"1137","QC1","496ZN",201516,"Q1",8761,4333,1132,1364,985,874,79.66666667,287
"1138","QC1","496ZN",201516,"Q2",8790,4343,1136,1386,973,883,80,287
"1139","QC1","496ZN",201516,"Q3",8806,4345,1138,1383,969,886,75,275
"1140","QC1","496ZN",201516,"Q4",8711,4276,1127,1376,950,885,79,278
"1141","QC1","496ZN",201617,"Q1",8721,4271,1129,1398,948,884,78.66666667,289
"1142","QC1","496ZN",201617,"Q2",8749,4291,1132,1394,930,892,76.33333333,275
"1143","QC1","496ZN",201617,"Q3",8774,4315,1136,1378,924,897,76,293
"1144","QC1","496ZN",201617,"Q4",8834,4343,1144,1393,921,903,76,273
"1145","QC1","496ZN",201718,"Q1",8861,4362,1147,1414,915,904,76,309
"1146","QC1","496ZN",201718,"Q2",8920,4397,1155,1435,911,913,76,289
"1147","QC1","496ZN",201718,"Q3",8967,4414,1160,1448,913,916,78.33333333,280
"1148","QC1","496ZN",201718,"Q4",9008,4437,1166,1455,903,916,80,299
"1149","QC1","496ZN",201819,"Q1",9025,4454,1169,1458,919,917,81,316
"1150","QC1","496ZN",201819,"Q2",9004,4454,1166,1447,921,927,79,321
"1151","QC1","496ZN",201819,"Q3",8994,4453,1165,1454,911,938,79,289
"1152","QC1","496ZN",201819,"Q4",8964,4440,1160,1435,887,943,75,296
"1153","IC1","5106ZC",201516,"Q1",5546,2632,624,756,527,697,36,198
"1154","IC1","5106ZC",201516,"Q2",5555,2632,624,752,540,693,36,175
"1155","IC1","5106ZC",201516,"Q3",5539,2625,623,748,537,699,35,172
"1156","IC1","5106ZC",201516,"Q4",5515,2620,620,750,508,697,35,178
"1157","IC1","5106ZC",201617,"Q1",5529,2636,622,746,526,679,35,209
"1158","IC1","5106ZC",201617,"Q2",5490,2622,618,720,529,687,34,187
"1159","IC1","5106ZC",201617,"Q3",5452,2574,614,738,513,699,34,176
"1160","IC1","5106ZC",201617,"Q4",5460,2571,616,747,511,691,34,173
"1161","IC1","5106ZC",201718,"Q1",5356,2505,605,737,508,695,34,184
"1162","IC1","5106ZC",201718,"Q2",5370,2513,607,737,507,694,34,189
"1163","IC1","5106ZC",201718,"Q3",5405,2524,612,746,518,695,34,159
"1164","IC1","5106ZC",201718,"Q4",5430,2527,614,744,509,698,34,202
"1165","IC1","5106ZC",201819,"Q1",5450,2553,617,744,511,703,34,197
"1166","IC1","5106ZC",201819,"Q2",5483,2557,621,746,509,717,35,173
"1167","IC1","5106ZC",201819,"Q3",5468,2555,620,734,509,719,35,191
"1168","IC1","5106ZC",201819,"Q4",5507,2571,624,739,508,739,35,188
"1169","IC1","5109XL",201516,"Q1",5624,2815,669,980,568,462,91,199
"1170","IC1","5109XL",201516,"Q2",5619,2813,670,970,571,466,92,176
"1171","IC1","5109XL",201516,"Q3",5646,2839,674,977,570,480,95,167
"1172","IC1","5109XL",201516,"Q4",5709,2860,682,996,552,483,98,174
"1173","IC1","5109XL",201617,"Q1",5755,2865,687,1014,555,483,97,200
"1174","IC1","5109XL",201617,"Q2",5774,2873,690,1036,537,490,97,192
"1175","IC1","5109XL",201617,"Q3",5839,2901,698,1046,557,471,97,185
"1176","IC1","5109XL",201617,"Q4",5898,2935,705,1050,558,497,100,193
"1177","IC1","5109XL",201718,"Q1",5906,2945,707,1062,554,499,98,209
"1178","IC1","5109XL",201718,"Q2",5939,2957,711,1059,567,507,98,179
"1179","IC1","5109XL",201718,"Q3",5844,2885,699,1056,560,511,94,201
"1180","IC1","5109XL",201718,"Q4",5861,2901,701,1056,557,524,88,211
"1181","IC1","5109XL",201819,"Q1",5893,2926,705,1062,566,528,90,208
"1182","IC1","5109XL",201819,"Q2",5915,2946,707,1070,561,516,90,204
"1183","IC1","5109XL",201819,"Q3",5958,2968,713,1088,550,521,89.66666667,203
"1184","IC1","5109XL",201819,"Q4",5986,2987,717,1097,544,520,90,215
"1185","IC1","510CT",201516,"Q1",4401,2230,455,538,427,505,17,133
"1186","IC1","510CT",201516,"Q2",4409,2231,456,545,424,512,17,135
"1187","IC1","510CT",201516,"Q3",4437,2246,459,554,411,519,17,153
"1188","IC1","510CT",201516,"Q4",4424,2238,457,552,404,520,17,150
"1189","IC1","510CT",201617,"Q1",4455,2250,460,553,426,522,18,156
"1190","IC1","510CT",201617,"Q2",4459,2242,461,545,437,531,17,155
"1191","IC1","510CT",201617,"Q3",4484,2249,463,561,422,536,17,164
"1192","IC1","510CT",201617,"Q4",4452,2224,460,558,414,541,17,144
"1193","IC1","510CT",201718,"Q1",4442,2211,459,562,408,552,17,133
"1194","IC1","510CT",201718,"Q2",4459,2228,461,560,415,562,17,149
"1195","IC1","510CT",201718,"Q3",4447,2223,460,556,413,570,17,151
"1196","IC1","510CT",201718,"Q4",4445,2214,460,566,392,575,18,138
"1197","IC1","510CT",201819,"Q1",4440,2215,459,555,385,562,16,153
"1198","IC1","510CT",201819,"Q2",4462,2221,461,560,398,560,17,146
"1199","IC1","510CT",201819,"Q3",4482,2232,463,567,401,576,17,134
"1200","IC1","510CT",201819,"Q4",4513,2247,466,564,397,579,17,159
"1201","KC1","5110SZ",201516,"Q1",3881,1905,419,442,347,555,3,126
"1202","KC1","5110SZ",201516,"Q2",3864,1901,417,429,346,555,3,124
"1203","KC1","5110SZ",201516,"Q3",3884,1906,419,437,347,551,3,124
"1204","KC1","5110SZ",201516,"Q4",3854,1899,416,422,339,545,3,127
"1205","KC1","5110SZ",201617,"Q1",3860,1900,417,425,348,537,2.666666667,130
"1206","KC1","5110SZ",201617,"Q2",3866,1895,418,420,356,539,2,126
"1207","KC1","5110SZ",201617,"Q3",3867,1893,418,409,359,535,2,129
"1208","KC1","5110SZ",201617,"Q4",3850,1886,416,406,349,536,2.333333333,118
"1209","KC1","5110SZ",201718,"Q1",3819,1866,413,402,331,546,3,134
"1210","KC1","5110SZ",201718,"Q2",3834,1876,414,398,325,547,3,146
"1211","KC1","5110SZ",201718,"Q3",3865,1891,417,408,330,541,4,115
"1212","KC1","5110SZ",201718,"Q4",3859,1888,417,408,320,542,4,124
"1213","KC1","5110SZ",201819,"Q1",3885,1904,420,410,314,546,4,132
"1214","KC1","5110SZ",201819,"Q2",3894,1911,421,408,321,548,4,113
"1215","KC1","5110SZ",201819,"Q3",3902,1910,422,407,322,558,4,119
"1216","KC1","5110SZ",201819,"Q4",3895,1906,421,408,313,556,4,123
"1217","KC1","522VH",201516,"Q1",5024,2427,596,684,479,739,12,175
"1218","KC1","522VH",201516,"Q2",5031,2433,597,689,474,745,37,170
"1219","KC1","522VH",201516,"Q3",5034,2430,598,688,470,757,38,155
"1220","KC1","522VH",201516,"Q4",5020,2414,597,685,462,762,39,161
"1221","KC1","522VH",201617,"Q1",5017,2416,597,687,462,755,38,180
"1222","KC1","522VH",201617,"Q2",4972,2392,592,675,464,750,37,156
"1223","KC1","522VH",201617,"Q3",4922,2379,586,661,467,748,37,160
"1224","KC1","522VH",201617,"Q4",4884,2372,581,658,448,739,37,145
"1225","KC1","522VH",201718,"Q1",4898,2394,583,658,447,748,37,179
"1226","KC1","522VH",201718,"Q2",4866,2376,578,651,441,734,37,170
"1227","KC1","522VH",201718,"Q3",4867,2367,578,658,438,731,37,165
"1228","KC1","522VH",201718,"Q4",4809,2338,571,648,426,729,39,164
"1229","KC1","522VH",201819,"Q1",4773,2312,567,653,410,724,39,166
"1230","KC1","522VH",201819,"Q2",4770,2314,567,660,400,725,39,168
"1231","KC1","522VH",201819,"Q3",4729,2296,562,656,393,721,39,179
"1232","KC1","522VH",201819,"Q4",4729,2297,562,654,392,732,38,159
"1233","KC1","542CD",201516,"Q1",6341,3027,765,963,708,415,88,216
"1234","KC1","542CD",201516,"Q2",6400,3062,773,953,734,423,92,203
"1235","KC1","542CD",201516,"Q3",6450,3090,779,964,737,421,92,221
"1236","KC1","542CD",201516,"Q4",6427,3098,777,939,738,415,92,197
"1237","KC1","542CD",201617,"Q1",6425,3084,777,928,746,415,92,231
"1238","KC1","542CD",201617,"Q2",6431,3106,778,926,724,425,93,217
"1239","KC1","542CD",201617,"Q3",6432,3090,777,920,729,439,92,206
"1240","KC1","542CD",201617,"Q4",6439,3098,778,926,718,439,93,201
"1241","KC1","542CD",201718,"Q1",6412,3067,775,909,705,435,94,211
"1242","KC1","542CD",201718,"Q2",6402,3058,774,899,707,436,92,203
"1243","KC1","542CD",201718,"Q3",6354,3018,768,890,697,436,91,190
"1244","KC1","542CD",201718,"Q4",6331,2999,765,888,672,435,91,204
"1245","KC1","542CD",201819,"Q1",6303,2979,762,892,672,431,91,231
"1246","KC1","542CD",201819,"Q2",6270,2968,758,888,675,429,89,210
"1247","KC1","542CD",201819,"Q3",6200,2944,750,882,654,421,89,211
"1248","KC1","542CD",201819,"Q4",6146,2934,743,864,618,434,88,202
"1249","KC1","543JD",201516,"Q1",2198,1085,236,260,187,327,18,80
"1250","KC1","543JD",201516,"Q2",2191,1083,235,253,188,329,19,87
"1251","KC1","543JD",201516,"Q3",2209,1094,237,255,187,331,19,65
"1252","KC1","543JD",201516,"Q4",2232,1109,239,268,183,329,19,104
"1253","KC1","543JD",201617,"Q1",2208,1100,237,259,176,330,19,65
"1254","KC1","543JD",201617,"Q2",2206,1098,236,263,176,324,19,69
"1255","KC1","543JD",201617,"Q3",2243,1126,241,270,182,320,19,69
"1256","KC1","543JD",201617,"Q4",2281,1141,245,281,179,320,19,66
"1257","KC1","543JD",201718,"Q1",2350,1172,252,293,180,333,19,75
"1258","KC1","543JD",201718,"Q2",3800,1886,415,461,301,499,26,133
"1259","KC1","543JD",201718,"Q3",3853,1907,421,465,312,503,26,138
"1260","KC1","543JD",201718,"Q4",3894,1927,425,457,307,504,27,130
"1261","KC1","543JD",201819,"Q1",3934,1944,429,457,317,511,27.33333333,133
"1262","KC1","543JD",201819,"Q2",5966,2927,636,645,459,901,37,196
"1263","KC1","543JD",201819,"Q3",6043,2957,645,643,465,932,38,201
"1264","KC1","543JD",201819,"Q4",6105,2978,651,653,461,934,37,197
"1265","OB1","546ME",201516,"Q1",9221,4569,1035,1470,961,1002,131,303
"1266","OB1","546ME",201516,"Q2",9226,4584,1035,1485,978,1001,132,324
"1267","OB1","546ME",201516,"Q3",9252,4605,1039,1479,1003,1001,133,297
"1268","OB1","546ME",201516,"Q4",9237,4602,1037,1480,982,1022,133,312
"1269","OB1","546ME",201617,"Q1",9210,4589,1034,1475,970,1021,131,321
"1270","OB1","546ME",201617,"Q2",9218,4599,1034,1474,961,1036,131,305
"1271","OB1","546ME",201617,"Q3",9241,4600,1036,1472,974,1046,133,301
"1272","OB1","546ME",201617,"Q4",9207,4583,1032,1460,945,1047,132.6666667,305
"1273","OB1","546ME",201718,"Q1",9167,4555,1028,1446,953,1024,132,324
"1274","OB1","546ME",201718,"Q2",9145,4551,1025,1443,960,1023,130,296
"1275","OB1","546ME",201718,"Q3",9094,4545,1020,1434,926,1028,129,324
"1276","OB1","546ME",201718,"Q4",9110,4557,1021,1433,920,1047,131,335
"1277","OB1","546ME",201819,"Q1",9107,4557,1020,1436,912,1041,132,318
"1278","OB1","546ME",201819,"Q2",9126,4556,1022,1447,920,1046,135.3333333,321
"1279","OB1","546ME",201819,"Q3",9165,4583,1027,1460,907,1051,131,308
"1280","OB1","546ME",201819,"Q4",9169,4583,1028,1449,892,1074,131,346
"1281","TB1","548WD",201516,"Q1",5346,2593,638,868,534,579,14,154
"1282","TB1","548WD",201516,"Q2",5397,2621,645,883,545,588,14,162
"1283","TB1","548WD",201516,"Q3",5386,2621,643,874,537,591,13,156
"1284","TB1","548WD",201516,"Q4",5392,2631,643,868,530,596,13,158
"1285","TB1","548WD",201617,"Q1",5432,2649,648,875,529,594,14,179
"1286","TB1","548WD",201617,"Q2",5417,2643,646,863,526,597,14,196
"1287","TB1","548WD",201617,"Q3",5451,2667,650,870,515,607,14,164
"1288","TB1","548WD",201617,"Q4",5460,2671,651,890,483,606,14,173
"1289","TB1","548WD",201718,"Q1",5488,2686,655,888,500,604,14,180
"1290","TB1","548WD",201718,"Q2",5519,2707,659,892,502,607,14,186
"1291","TB1","548WD",201718,"Q3",5508,2691,657,882,493,611,14,173
"1292","TB1","548WD",201718,"Q4",5511,2695,658,878,490,608,15,173
"1293","TB1","548WD",201819,"Q1",5518,2704,659,869,497,609,15,169
"1294","TB1","548WD",201819,"Q2",5529,2711,660,858,505,616,15,167
"1295","TB1","548WD",201819,"Q3",5512,2699,658,840,515,621,15,183
"1296","TB1","548WD",201819,"Q4",5546,2719,662,844,510,633,15,199
"1297","OB1","551MO",201516,"Q1",8733,4312,964,1299,841,1018,94,309
"1298","OB1","551MO",201516,"Q2",8738,4313,965,1277,853,1015,94,288
"1299","OB1","551MO",201516,"Q3",8818,4356,973,1290,849,1024,95,275
"1300","OB1","551MO",201516,"Q4",8808,4345,973,1300,833,1019,97,287
"1301","OB1","551MO",201617,"Q1",8765,4333,968,1287,828,1019,96,288
"1302","OB1","551MO",201617,"Q2",8767,4341,968,1268,851,1026,96,283
"1303","OB1","551MO",201617,"Q3",8855,4382,978,1274,858,1047,98,293
"1304","OB1","551MO",201617,"Q4",8846,4376,977,1280,831,1043,97,307
"1305","OB1","551MO",201718,"Q1",8854,4394,978,1281,826,1054,96,313
"1306","OB1","551MO",201718,"Q2",8895,4411,982,1285,821,1056,97,300
"1307","OB1","551MO",201718,"Q3",8882,4412,981,1268,826,1066,96,301
"1308","OB1","551MO",201718,"Q4",8908,4428,984,1282,812,1076,96,305
"1309","OB1","551MO",201819,"Q1",8865,4413,979,1267,808,1083,96,306
"1310","OB1","551MO",201819,"Q2",8868,4432,979,1262,825,1092,97,297
"1311","OB1","551MO",201819,"Q3",8849,4426,976,1252,814,1100,96,287
"1312","OB1","551MO",201819,"Q4",8846,4419,975,1241,804,1121,98,324
"1313","OB1","556JX",201516,"Q1",8835,4360,987,1325,969,1024,106,316
"1314","OB1","556JX",201516,"Q2",8822,4353,986,1325,957,1023,105,300
"1315","OB1","556JX",201516,"Q3",8843,4364,989,1332,941,1028,105,281
"1316","OB1","556JX",201516,"Q4",8855,4370,990,1329,937,1022,104.6666667,302
"1317","OB1","556JX",201617,"Q1",8877,4381,993,1324,943,1023,104,302
"1318","OB1","556JX",201617,"Q2",8876,4386,993,1305,949,1022,104,309
"1319","OB1","556JX",201617,"Q3",8927,4402,998,1291,970,1038,106,307
"1320","OB1","556JX",201617,"Q4",8999,4440,1006,1313,957,1041,106,315
"1321","OB1","556JX",201718,"Q1",9056,4479,1013,1330,961,1047,106,326
"1322","OB1","556JX",201718,"Q2",9107,4506,1018,1344,959,1042,107,290
"1323","OB1","556JX",201718,"Q3",9160,4539,1024,1357,944,1056,107,300
"1324","OB1","556JX",201718,"Q4",9196,4551,1028,1362,951,1047,109,314
"1325","OB1","556JX",201819,"Q1",9196,4537,1028,1349,943,1050,109,330
"1326","OB1","556JX",201819,"Q2",9249,4559,1034,1358,937,1049,111.6666667,335
"1327","OB1","556JX",201819,"Q3",9337,4586,1044,1383,938,1061,112,326
"1328","OB1","556JX",201819,"Q4",9371,4609,1048,1389,932,1069,112,325
"1329","PB1","571IW",201516,"Q1",6746,3318,701,1081,753,646,140,221
"1330","PB1","571IW",201516,"Q2",6778,3336,704,1080,775,647,141,224
"1331","PB1","571IW",201516,"Q3",6789,3336,705,1067,788,660,141,220
"1332","PB1","571IW",201516,"Q4",6783,3338,704,1068,776,659,142,225
"1333","PB1","571IW",201617,"Q1",6767,3322,702,1060,765,648,143,239
"1334","PB1","571IW",201617,"Q2",6742,3306,699,1056,767,648,143,227
"1335","PB1","571IW",201617,"Q3",6704,3281,695,1040,761,647,142,241
"1336","PB1","571IW",201617,"Q4",6665,3260,692,1032,734,654,142,226
"1337","PB1","571IW",201718,"Q1",6678,3251,693,1037,737,649,140,247
"1338","PB1","571IW",201718,"Q2",6753,3285,701,1043,755,660,142,248
"1339","PB1","571IW",201718,"Q3",6741,3283,699,1042,739,661,142,244
"1340","PB1","571IW",201718,"Q4",6782,3304,702,1051,717,692,143,245
"1341","PB1","571IW",201819,"Q1",6813,3327,705,1061,725,688,143,242
"1342","PB1","571IW",201819,"Q2",6830,3328,707,1061,732,691,143,237
"1343","PB1","571IW",201819,"Q3",6792,3315,704,1056,687,697,167.3333333,231
"1344","PB1","571IW",201819,"Q4",6777,3314,702,1051,679,680,143,257
"1345","QB1","580ZO",201516,"Q1",17218,8432,1978,3054,1874,1613,151,551
"1346","QB1","580ZO",201516,"Q2",17201,8428,1977,3043,1875,1634,152,545
"1347","QB1","580ZO",201516,"Q3",17253,8461,1981,3058,1878,1628,151,532
"1348","QB1","580ZO",201516,"Q4",17253,8450,1982,3048,1865,1653,153,550
"1349","QB1","580ZO",201617,"Q1",17284,8459,1985,3056,1858,1647,153,575
"1350","QB1","580ZO",201617,"Q2",17328,8473,1989,3070,1861,1662,156,576
"1351","QB1","580ZO",201617,"Q3",17442,8530,2002,3111,1855,1677,156,564
"1352","QB1","580ZO",201617,"Q4",17470,8558,2005,3116,1827,1677,156,585
"1353","QB1","580ZO",201718,"Q1",17404,8514,1998,3103,1824,1675,153,585
"1354","QB1","580ZO",201718,"Q2",17440,8530,2000,3113,1819,1674,154,582
"1355","QB1","580ZO",201718,"Q3",17482,8529,2005,3115,1811,1703,155,570
"1356","QB1","580ZO",201718,"Q4",17460,8515,2001,3100,1810,1717,161,601
"1357","QB1","580ZO",201819,"Q1",17457,8530,2000,3087,1793,1712,156.3333333,592
"1358","QB1","580ZO",201819,"Q2",17455,8533,1997,3066,1781,1724,153,609
"1359","QB1","580ZO",201819,"Q3",17450,8528,1996,3053,1762,1728,153,593
"1360","QB1","580ZO",201819,"Q4",17457,8537,1997,3037,1764,1747,153,599
"1361","NB1","584GL",201516,"Q1",13657,6944,1733,2272,1778,1085,208,440
"1362","NB1","584GL",201516,"Q2",13679,6956,1736,2269,1766,1084,213.3333333,446
"1363","NB1","584GL",201516,"Q3",13669,6956,1734,2263,1713,1098,215,419
"1364","NB1","584GL",201516,"Q4",13673,6977,1734,2277,1713,1090,216,452
"1365","NB1","584GL",201617,"Q1",13689,6989,1736,2270,1707,1092,216,467
"1366","NB1","584GL",201617,"Q2",13674,6986,1734,2238,1721,1099,216,436
"1367","NB1","584GL",201617,"Q3",13698,7016,1738,2246,1711,1095,216,437
"1368","NB1","584GL",201617,"Q4",13665,7018,1733,2252,1687,1099,215,448
"1369","NB1","584GL",201718,"Q1",13659,7016,1733,2247,1675,1120,219,476
"1370","NB1","584GL",201718,"Q2",13647,7012,1731,2199,1690,1140,228,475
"1371","NB1","584GL",201718,"Q3",13603,6976,1726,2195,1632,1162,226,458
"1372","NB1","584GL",201718,"Q4",13593,6971,1725,2176,1638,1162,226,490
"1373","NB1","584GL",201819,"Q1",13575,6968,1722,2160,1635,1173,225.6666667,471
"1374","NB1","584GL",201819,"Q2",13584,6964,1724,2155,1631,1174,230,461
"1375","NB1","584GL",201819,"Q3",13643,6987,1732,2174,1613,1200,231,458
"1376","NB1","584GL",201819,"Q4",13633,6992,1730,2150,1617,1199,231,502
"1377","MB1","588LU",201516,"Q1",3623,1811,465,631,415,263,15,127
"1378","MB1","588LU",201516,"Q2",3625,1817,466,631,411,261,15,122
"1379","MB1","588LU",201516,"Q3",3620,1821,466,627,407,257,15,112
"1380","MB1","588LU",201516,"Q4",3597,1808,463,627,398,257,15,101
"1381","MB1","588LU",201617,"Q1",3591,1801,462,633,397,254,15,116
"1382","MB1","588LU",201617,"Q2",3581,1797,461,621,409,251,15,140
"1383","MB1","588LU",201617,"Q3",3537,1779,455,604,396,255,15,122
"1384","MB1","588LU",201617,"Q4",3545,1775,456,612,381,256,15,119
"1385","MB1","588LU",201718,"Q1",3549,1787,457,619,369,261,16,127
"1386","MB1","588LU",201718,"Q2",3545,1783,457,623,373,268,16,110
"1387","MB1","588LU",201718,"Q3",3532,1774,455,621,368,268,16,120
"1388","MB1","588LU",201718,"Q4",3501,1768,451,606,369,274,16,100
"1389","MB1","588LU",201819,"Q1",3506,1777,452,614,362,271,16,122
"1390","MB1","588LU",201819,"Q2",3546,1790,456,616,371,270,16,130
"1391","MB1","588LU",201819,"Q3",3507,1788,451,602,362,274,15,109
"1392","MB1","588LU",201819,"Q4",3523,1796,453,605,359,268,16,118
"1393","SB1","604UN",201516,"Q1",5835,2916,735,842,623,539,34,204
